Glob_sevanje_mean,Hitrost_vetra_max,Hitrost_vetra_mean,Vlaga_max,Vlaga_mean,Temperatura_lokacija_max,O3,mesec,Glob_sevanje_spr,Vlaga_spr,Temperatura_lokacija_spr
0.375,1.4,0.8125,97.5,96.6875,4.5,NIZKA,12,3,1.7,2
0.5,2.5,1.4625,85.8,78.85,10.1,NIZKA,12,4,11.1,4.4
0.5,2.5,1.175,94.9,92.2375,4.4,SREDNJA,12,4,5.30000000000001,3.3
0.2375,1,0.7125,91.7,89.9375,-0.1,NIZKA,12,1.9,3.5,1.2
0.25,2.7,1.775,80.4,75.4625,7,NIZKA,12,2,12,3.2
0.5,3.6,2.5125,75.3,73.6625,7.5,NIZKA,12,4,4.2,1.5
1.125,1.9,1.3875,84.7,77.9375,5.1,NIZKA,12,9,11.4,2.7
0.25,2.3,1.7,93.9,91.1625,4.2,NIZKA,12,2,4.5,2.8
0.625,0.8,0.5625,94.1,93.1,-2.5,NIZKA,12,5,2.69999999999999,1.7
0,1.6,1.275,97.8,96.675,-0.8,SREDNJA,12,0,5.59999999999999,0.2
0.375,1.1,0.7625,88.3,86.4875,-7.9,NIZKA,12,3,4.8,2.9
0.3,3.2,1.55,80.4,73.25,-5.4,SREDNJA,12,2.4,18.1,2.5
0.5,1.3,0.975,77.6,73.1125,-7.9,NIZKA,1,4,9.69999999999999,1.4
0.5,1,0.7625,76.9,75.825,-4.1,NIZKA,1,4,2.30000000000001,1.1
0.25,1.1,0.7375,94.8,92.05,-1.4,NIZKA,1,2,6.39999999999999,3
0.5,2.7,1.475,97.9,92.8,3,SREDNJA,1,4,12.7,3.6
0.25,3.5,1.6375,66,48.65,3.1,SREDNJA,1,2,28.3,2.2
0.25,1.3,0.9625,80.4,76.85,-1.6,NIZKA,1,2,8.10000000000001,1.8
0.125,0.7,0.525,90,88.9125,-1.6,NIZKA,1,1,2.7,1.2
0.25,0.9,0.675,95.9,94.025,-3.1,NIZKA,1,2,3.90000000000001,0.9
0.25,1.1,0.9125,81.3,79.65,2.1,NIZKA,1,2,3.3,0.7
0.625,4.2,3.35,77.2,74.925,7,NIZKA,1,5,4.40000000000001,0.9
0,1.6,1.3,86.3,81.3875,7.1,NIZKA,1,0,10,2.2
1.125,2.9,1.3625,93,91.175,1.2,NIZKA,1,9,3.40000000000001,1.7
1.125,1,0.7625,97.6,93.0125,-1.1,SREDNJA,1,9,7,0.6
0.25,3,2.2,71,67.15,8,SREDNJA,1,2,8.1,0.7
0.5,1.2,0.6875,99.9,98.0375,2.5,NIZKA,1,4,5,2.5
0.5,3.5,2.7,79.2,73.6125,9.4,NIZKA,1,4,8.10000000000001,0.800000000000001
0,3.5,2.3,83.3,76.85,10.6,SREDNJA,1,0,9.3,1.6
0.375,2.3,1.4375,92.9,79.25,8.1,SREDNJA,1,3,21.1,4.8
0.375,1.6,1.2125,86.8,83.95,5,NIZKA,1,3,4.5,1.1
0.375,1.2,0.625,95.1,93.7625,1.2,NIZKA,1,3,4.5,1.2
0.375,0.9,0.6375,94,91.15,2.6,NIZKA,1,3,8.8,1
0.375,1.6,1.2875,96.9,95.3125,3.5,NIZKA,1,3,3,0.3
0.375,2.2,1.3125,92.6,89.8,4.8,NIZKA,1,3,7,0.7
0.375,1.6,0.9375,83.4,77.325,5.1,NIZKA,1,3,12.8,0.9
1.5,1.6,1.1375,89,86.475,1.8,NIZKA,1,12,4.90000000000001,0.4
0.9625,0.9,0.4875,97,93.6,0.2,SREDNJA,1,7.7,12.8,2.6
0.875,1.2,0.75,92.7,88.9625,-1.6,NIZKA,1,7,7.90000000000001,0.9
0.625,0.9,0.5875,98.4,95.6375,-2.8,NIZKA,1,5,5,2.3
0.5,1.8,0.95,89,85.8125,-2.2,NIZKA,1,4,6.7,0.8
0.025,1.1,0.5,98.5,97.775,0.2,SREDNJA,1,0.2,1.40000000000001,0.1
1,1.2,0.7625,98.1,95.4125,-0.2,NIZKA,1,8,6.8,2.5
0.875,1.6,0.9,99.3,98.925,-2.5,NIZKA,2,7,1.5,0.4
1.375,0.9,0.45,96.5,95.375,-0.6,NIZKA,2,11,2,0.5
1.125,2.9,2.6125,89.2,83.7125,0.3,SREDNJA,2,9,10,1.4
1.625,5.1,4.6125,79.5,72.8,1.1,SREDNJA,2,13,11.4,0.9
1.625,2.8,1.95,82.4,76.6,-0.6,SREDNJA,2,13,10,1.1
1.625,1.4,0.8125,94.2,90.4,-6.7,SREDNJA,2,13,6.40000000000001,1.8
2.75,2.1,1.75,73.8,66.6875,-2.4,SREDNJA,2,22,12.9,2.4
2.375,0.8,0.55,95,91.4625,-1.9,NIZKA,2,19,7.40000000000001,2.6
3.375,1.1,0.6625,93.8,89.625,2.1,NIZKA,2,27,10.2,2.6
0.5,1.5,1.1125,83,81.2375,2.4,SREDNJA,2,4,6,0.5
2.125,1.3,0.6125,73.4,67.55,2.3,SREDNJA,2,17,11.5,0.8
0.875,0.6,0.5,83.3,76.9125,2.1,NIZKA,2,7,13.7,0.8
2.125,0.8,0.55,98.8,98.2625,1.9,SREDNJA,2,17,1.3,0.4
2.625,0.9,0.5125,99,97.1,0.7,SREDNJA,2,21,4.8,1
2.375,0.9,0.5,98.8,95.7625,0.1,SREDNJA,2,19,6.89999999999999,2.8
2.75,3.2,2.4125,63.8,59.3625,2.4,SREDNJA,2,22,8.2,1.5
3.325,1,0.5375,92.7,89.3,-2.1,SREDNJA,2,26.6,7.40000000000001,2.2
3.25,0.6,0.45,92.9,89.0375,-1.1,SREDNJA,2,26,8.90000000000001,2.2
3.75,3.4,2.2375,80.3,71.8375,3.4,SREDNJA,2,30,17.2,1
1,1.6,0.825,95.2,92.0375,3.8,SREDNJA,2,8,7.8,1.2
2.875,1.7,0.6875,96.9,94.7625,3.1,SREDNJA,2,23,4.60000000000001,0.5
1.125,0.8,0.5875,97.6,95.95,4.5,NIZKA,2,9,4.69999999999999,0.3
3.25,1.6,0.9,94.9,91.5625,4.6,SREDNJA,2,26,5.90000000000001,0.8
9.5,0.9,0.6,95,92.2875,3.8,SREDNJA,2,75,5.7,1.1
8.375,0.9,0.575,90.7,85.4375,3,SREDNJA,2,64,9.90000000000001,2.1
4.125,1.4,0.9625,88.8,84.3875,4.8,SREDNJA,2,32,15.1,3.1
11,0.9,0.575,93.1,92.0125,1.5,SREDNJA,3,81,2.5,0.3
2.75,2.1,1.4,85.1,75.0625,7.7,SREDNJA,3,22,15.9,0.5
8.75,1.4,0.95,99.4,98.175,4.2,SREDNJA,3,67,2.30000000000001,0.8
7.5,1.2,0.525,89.6,85.8625,1.6,SREDNJA,3,55,7.5,1.1
7.625,6,4.5625,70.1,55.325,4.8,SREDNJA,3,58,22.4,0.5
21.375,6.8,4.5375,43.5,38.5125,4.7,SREDNJA,3,157,8.2,2.6
21.625,1.3,1.025,74,65.0375,2.2,SREDNJA,3,158,19.5,3.5
23.375,2.6,1.125,71.9,63.9625,3.2,SREDNJA,3,167,15.3,4.1
22.625,2,1.4,73.3,65.2875,3.1,SREDNJA,3,161,15.8,4
23.125,1,0.575,89.4,84.7375,1.1,SREDNJA,3,164,11,2.4
8.75,0.9,0.5875,79.8,76.7875,2.2,NIZKA,3,59,9.2,1.6
11,1.7,0.7875,85.8,78.0375,4,SREDNJA,3,70,30.1,2.6
27.625,1.1,0.5875,73.8,66.8375,2.6,SREDNJA,3,194,14.7,3.2
22.5,0.6,0.3625,87.2,82.075,2,SREDNJA,3,154,13.6,2.8
3.625,1.2,0.775,83.7,76.1125,5.1,SREDNJA,3,21,15.9,3.3
13.25,1.4,0.6875,85.8,81.9375,4.3,SREDNJA,3,76,8.7,1.5
17.75,1.3,0.8,94.7,89.65,5.8,SREDNJA,3,120,11.7,2.1
33.5,0.7,0.425,95,90.3875,3.2,SREDNJA,3,219,12.7,3
28.25,1.5,0.8125,85.7,77.675,4.2,SREDNJA,3,194,13.3,2.9
30.25,1.1,0.675,81.1,75.2625,4,SREDNJA,3,195,12.9,2.9
34.625,1,0.6,90.5,85.85,4.2,SREDNJA,3,218,12.3,3.3
6.5,1.7,0.9,93.6,77.9875,7.5,SREDNJA,3,40,33.5,2.4
7.375,2.2,1.3625,63.4,59.6625,7.8,SREDNJA,3,45,7.3,1.2
26.125,0.8,0.425,89.8,84.65,5,SREDNJA,3,173,14.6,3.4
20.5,1,0.575,86.1,82.05,7.3,NIZKA,3,122,11.8,2.8
5.375,3,1.6375,98,96.775,7.6,SREDNJA,3,33,2.5,0.6
0.75,5.3,1.4125,98.3,96.5,9.8,NIZKA,3,5,9.2,1.9
50.625,1.9,1.2125,87.6,75.7375,7.2,SREDNJA,3,298,23.6,2.6
41,1.1,0.7,79.4,73.65,5.2,SREDNJA,3,289,18,2.1
24.25,3.3,1.8,58.6,52.75,10.4,SREDNJA,3,160,9.2,1.2
9.75,2,1.425,78.1,69.2375,9.1,SREDNJA,3,42,13.9,1
21.125,1.5,0.9,92.2,87.8625,9.7,SREDNJA,4,128,13.5,3.9
60.6,1.4,0.825,70.7,60.8375,4,SREDNJA,4,319,23.1,3.9
63.375,2,1.0625,78.5,66.625,5.2,SREDNJA,4,349,20.2,4.5
26.625,2.7,0.9875,65.5,62.5875,5.8,SREDNJA,4,160,8,1.9
30.75,4.1,3.525,81.1,70.95,5.3,SREDNJA,4,177,27.5,1.2
66.125,3.6,2.1875,57.3,49.8375,4.5,SREDNJA,4,356,11.3,3.3
55.5,4.4,1.7375,66.2,54.3625,6.3,SREDNJA,4,358,30,4
48.125,2,1.325,63.1,56.45,4.3,SREDNJA,4,281,14,2.7
34.125,1,0.55,89,82.9125,4.4,SREDNJA,4,173,11.9,2.2
64.5,0.8,0.4625,91.6,84.675,6.4,VISOKA,4,338,13.3,2.9
63.875,4.2,2.675,54.7,51.0375,12.2,VISOKA,4,364,7.8,3
56.25,1.4,0.65,72.5,65.8875,11.6,SREDNJA,4,365,13.7,3.3
72,0.9,0.4375,82.4,76.5,10,VISOKA,4,365,12.9,3.2
17,2.5,1.55,67.8,63.4625,13.8,SREDNJA,4,72,12.5,2.3
77,1,0.5625,81.1,74.7625,10.8,VISOKA,4,363,12.6,3.2
75.5,1.8,0.8125,78.6,68.0625,12.6,VISOKA,4,375,27.2,3.8
18,4.1,2.9125,62.5,56.2875,14.8,VISOKA,4,84,9.7,1.3
3.5,3.5,2.1625,94.2,87.7625,12.7,SREDNJA,4,15,19.7,5.5
29.375,1.3,0.925,99.9,99.4,2.9,SREDNJA,4,152,1.5,1.6
82.25,0.7,0.3625,93,87.1125,4.9,SREDNJA,4,394,13.7,3.2
75.625,1.7,0.7625,88.2,78.325,9.4,SREDNJA,4,318,20.3,4.5
84.25,2.6,0.875,72.1,63.2125,10.7,VISOKA,4,429,18.7,4.7
87.625,1.2,0.475,71.7,64.975,11.5,VISOKA,4,424,16.8,4.2
22.375,2,0.85,80.6,73.7375,13.4,SREDNJA,4,92,16.8,2.3
84.125,1.1,0.4375,95.4,90.7125,10.1,VISOKA,4,341,14.6,3.7
94,3.5,1.825,78.4,74.0875,14.6,SREDNJA,4,435,12.3,4.2
97.25,3.1,2.2,77.2,73.6625,15.8,SREDNJA,4,476,12.9,2.6
36.25,1.7,0.5625,88.4,83.8125,14.1,SREDNJA,4,194,11.2,1.2
78.625,1.4,0.9625,93.4,83.8625,10.5,SREDNJA,4,424,19.4,3.2
91.375,0.9,0.4125,90.2,81.675,10.3,SREDNJA,4,365,19.8,4.5
45.875,2.6,0.875,91.6,86.7,10.6,SREDNJA,5,270,14.7,3.1
33.5,2.5,1.3125,92.3,88.1625,14.1,SREDNJA,5,201,10.6,2.2
13.5,1.6,0.35,94.4,87.6,14.9,SREDNJA,5,59,14.4,1.2
74.5,3.6,2.6,86.7,82.275,17.4,SREDNJA,5,352,14,3.2
90.375,3,1.8125,76.2,71.85,19.2,SREDNJA,5,373,17.3,4
84.25,1.4,0.6625,87.9,82.4625,17.9,SREDNJA,5,415,19.3,4.3
69.525,2,1.5,86.8,74.7857142857143,17,SREDNJA,5,272.2,22.3,3.2
108.75,1.3,0.5875,87.7,77.0375,15.8,VISOKA,5,468,24.2,5.6
37.25,0.6,0.25,98.4,97.15,14.7,SREDNJA,5,208,4.90000000000001,1.8
113.875,1.1,0.5,86.7,79.55,15.4,SREDNJA,5,486,24.2,5.3
113.875,0.7,0.3375,80.7,73.3875,13.8,VISOKA,5,478,20.6,4.8
84.5,3.3,0.9875,81.5,68.3125,17.1,VISOKA,5,374,33.2,4.4
56.625,2.7,1.4125,85.8,70.6375,18.8,VISOKA,5,233,30.4,4.3
33.125,0.9,0.3375,98,93.9875,14.2,SREDNJA,5,147,7.2,1.3
66.75,0.9,0.45,96.7,91.475,16.2,SREDNJA,5,300,16.6,2.6
46.75,1.5,0.25,94.2,88.4625,16.5,SREDNJA,5,230,22.7,3
117.875,1.1,0.5,91.6,82.3625,18.7,SREDNJA,5,511,20.9,4.1
16.075,4.3,2.6375,95.7,93.0875,13.5,SREDNJA,5,68.4,5.5,3.4
24.875,1.1,0.25,96,93.8125,11.4,NIZKA,5,116,5.90000000000001,0.700000000000001
21.875,3.4,1.3125,95.4,91.3,11.1,SREDNJA,5,71,8.40000000000001,1.5
31.75,0.3,0.0375,99.8,96.1875,11.4,SREDNJA,5,150,10,1.9
42.75,0.7,0.225,99.7,94.8,13,SREDNJA,5,165,10.7,2
97.625,1,0.5,92,84.5875,16,SREDNJA,5,386,19,4.4
72,1.7,0.55,99.3,91.0875,14,SREDNJA,5,308,31.3,2.6
131.625,1.2,0.6875,79.8,66.6625,13.5,SREDNJA,5,526,27,4.9
129,0.6,0.275,93,84.7375,14,VISOKA,5,507,22.9,6.1
119.25,2,0.8625,88,79.1375,17,VISOKA,5,479,20,5.4
13.75,0.9,0.35,77.5,75.9125,16.7,SREDNJA,5,43,5.59999999999999,0.799999999999999
83.5,0.3,0.075,97.8,94.275,16.1,VISOKA,6,416,13.2,3.5
119.875,0.4,0.125,87.2,79.5875,19,VISOKA,6,484,23.9,5
127,0.2,0.0375,92,82.025,20.4,VISOKA,6,499,24.3,5
129,0.3,0.1125,86.9,81.8875,23.5,VISOKA,6,492,19.2,4.8
126.125,0.7,0.3125,87.3,77.625,22.9,VISOKA,6,500,26,5.4
130.5,0.9,0.225,91.2,81.875,22.3,VISOKA,6,515,20.7,5
121,0.7,0.175,87.4,80.0375,22.8,SREDNJA,6,494,22.2,5.3
133.5,0.7,0.2625,80.5,70.475,21.9,VISOKA,6,518,22.1,5.7
126.5,0.6,0.2,84.9,74.9,21.7,VISOKA,6,506,23.6,5.7
105.5,1.1,0.75,93.5,87.9875,18.9,SREDNJA,6,445,20.8,3.6
120.125,0.8,0.2625,89.9,81.825,21.7,SREDNJA,6,482,23,4.9
126.5,0.9,0.4375,89.9,82.975,22.4,VISOKA,6,498,22.6,5.3
116.125,3.5,2.4625,67,64.125,24.3,VISOKA,6,517,7,4.5
105.375,1.4,0.6625,75.8,68.8875,21.5,VISOKA,6,454,17.7,4.1
67,0.9,0.45,91.3,88.15,19.4,SREDNJA,6,231,10.4,3.7
15,0.9,0.3875,92.1,88.9,17.5,SREDNJA,6,56,7.8,0.600000000000001
23.875,3.3,0.9625,96,92.65,14.7,SREDNJA,6,95,8.5,1.2
138.375,0.8,0.4625,84.3,74.3125,15,SREDNJA,6,536,27.1,5
71,1.3,0.3875,85.8,79.7125,16.6,SREDNJA,6,225,10.5,2.7
50.125,1.9,0.8875,99,96.2125,14.3,SREDNJA,6,175,7.8,1.4
51.5,1.3,0.425,97.9,94.7,12.1,SREDNJA,6,297,12.3,1.8
88,0.8,0.325,96.5,88.45,14.7,SREDNJA,6,301,20.4,4.7
22.5,1.5,0.4625,84.4,73.7375,17.1,SREDNJA,6,99,18.1,1.8
76.375,1.6,0.8375,100,96.9375,13.4,SREDNJA,6,376,15.1,2.3
106.625,0.4,0.0625,99.9,95.0875,13.7,SREDNJA,6,534,15.3,4.6
132.75,0.9,0.2375,92.4,83.175,18.5,SREDNJA,6,520,27.7,5.9
88.625,0.6,0.1625,87.8,80.8875,18.4,VISOKA,6,333,17.9,3.8
37.125,0.7,0.2,99.6,98.15,15.8,SREDNJA,6,163,5.8,1.1
100,0.8,0.1875,94.5,87.5125,18.6,SREDNJA,6,406,21.2,4.5
124.875,1.4,0.425,95.2,89.95,19.3,SREDNJA,6,497,17.9,4
111.25,0.7,0.25,88.8,81.75,20.8,VISOKA,7,487,17.4,4.4
122.25,0.5,0.1125,90.3,81.425,22.1,VISOKA,7,490,23.6,4.6
120.5,0.9,0.2125,86.3,80.3,24.3,VISOKA,7,485,16.5,4.2
120.375,0.8,0.1625,83.7,80.65,24.5,VISOKA,7,478,15,4.2
120.25,0.3,0.1125,87.2,80.7875,23.8,VISOKA,7,486,17.9,4.4
113.125,1.5,0.6625,90.2,82.2625,25.5,VISOKA,7,461,18.7,5.3
124.625,0.6,0.1625,88.4,79.5,19.1,VISOKA,7,500,22.2,5.2
117.5,0.5,0.275,81,74.325,21.8,VISOKA,7,478,17,3.8
48.5,1.3,0.5625,84.8,72.7875,21,VISOKA,7,256,18.8,1.7
95.75,1,0.2375,97.6,91.65,20.8,VISOKA,7,484,19.4,3.9
111.75,0.7,0.275,88.4,81.3875,23.8,SREDNJA,7,458,19.7,5.1
98.875,0.9,0.225,93.2,84.9875,24.1,VISOKA,7,413,20.8,4.6
109.125,0.8,0.275,88.6,79.2125,24.8,VISOKA,7,445,21.7,3.8
102.125,0.8,0.3375,80,72.5375,25.4,VISOKA,7,434,17.8,4
103.625,0.3,0.0875,87.4,81.5125,25.6,VISOKA,7,443,17.9,3.8
103.125,1.8,0.2875,78.5,71.0875,25.8,VISOKA,7,433,17.7,3.7
101.75,1.3,0.5,88.2,80.8625,25.3,VISOKA,7,436,19.2,4.1
102.125,0.7,0.2375,85.4,78.6375,25.8,VISOKA,7,435,20.4,4.6
96.5,1.8,0.9875,83,73.6375,25.1,VISOKA,7,447,19.8,4.4
76.575,2.4,0.6,95.5,92.65,21.6,VISOKA,7,385.9,12.5,3.1
11.875,1.1,0.4625,94,87.375,17.2,NIZKA,7,48,10.6,1.1
24.25,1.9,0.875,96.6,94.0875,18,SREDNJA,7,108,8.19999999999999,1.8
22.75,1,0.325,97.3,93.0625,19,NIZKA,7,86,8.7,1.3
9.125,3.5,1.4375,99.9,98.6875,16.2,NIZKA,7,49,4.60000000000001,0.6
14.75,1.3,0.575,97.7,96.575,14,SREDNJA,7,83,3.60000000000001,1
98.625,0.8,0.425,98.9,92.5125,15.2,SREDNJA,8,440,16.6,3.8
35.125,1.6,0.55,98.3,95.9375,18.7,SREDNJA,8,245,6.09999999999999,1.3
33.375,0.9,0.4125,89.1,84.0125,20,SREDNJA,8,187,8.3,1.9
73.625,0.7,0.1375,99.7,94.9875,20.8,SREDNJA,8,412,14.5,2.9
38.5,0.7,0.1375,91.5,87.1375,22.5,SREDNJA,8,198,9.40000000000001,1.7
86.625,0.4,0.1125,97.4,91,22.7,VISOKA,8,395,18.2,3.2
84.625,0.1,0.025,93.7,88.6375,22.9,SREDNJA,8,389,13.9,3.3
80.5,0.2,0.0625,95,87.0875,23.8,VISOKA,8,375,18.1,3.6
87.5,0.2,0.0625,91.6,85.2,23,VISOKA,8,406,17.7,3.7
90,0.1,0.0125,87.7,79.3125,21.7,VISOKA,8,413,23.4,4.2
42.375,0.3,0.0375,80.8,76.3,20.4,VISOKA,8,216,13,2.1
50.25,0.4,0.075,86.1,80,19.8,VISOKA,8,193,11.5,3
80.875,0.3,0.1375,82.7,77.8875,20.9,VISOKA,8,382,13.3,3.8
77,0.3,0.075,87.9,80.8,22.2,VISOKA,8,373,18.3,3.2
59.625,0.8,0.325,95,91,21.4,VISOKA,8,319,16.1,2
44.125,2.2,1.3375,96.3,89.625,19.8,SREDNJA,8,198,11.1,1.5
13.875,1.2,0.45,98,96.225,18,NIZKA,8,55,3.90000000000001,0.399999999999999
0.25,1.6,0.85,98.4,97.4875,-1,NIZKA,1,2,1.90000000000001,0.9
0.5,1.1,0.725,99.1,98.675,-2.9,NIZKA,1,4,1.09999999999999,0.6
0.25,0.8,0.5,98.2,97.7625,1,NIZKA,1,2,0.799999999999997,0.2
0.25,1.1,0.6,99.2,98.45,2.4,NIZKA,1,2,1.5,0.3
0.125,4.8,3.075,99.2,82.95,11.7,NIZKA,1,1,22.8,5.7
0.625,3,1.6125,96.3,91.3,7.9,SREDNJA,1,5,13.6,3.4
0.375,1.1,0.6,99.2,97.55,1.4,NIZKA,1,3,3.8,1.5
0.25,0.7,0.625,99.5,99.025,-0.6,NIZKA,1,2,0.700000000000003,1.7
0,2.1,0.95,97.6,97.375,1.2,NIZKA,1,0,0.599999999999994,0.3
0.25,1.5,1.075,99.2,96.6625,0,NIZKA,1,2,5,1.8
0.15,2,0.8125,89,80.9375,-2,NIZKA,1,1.2,18.6,3
0.625,2,1.175,80.5,77.6375,-2.4,NIZKA,1,5,4.59999999999999,2.4
0.75,0.7,0.5125,90.7,88.7625,-6.3,NIZKA,1,6,3.3,1.8
0.375,1,0.6125,88.9,87.95,-6.4,NIZKA,1,3,4.10000000000001,0.9
0.225,0.8,0.475,89,85.3875,-3.9,NIZKA,1,1.8,10,2.8
0.5,0.9,0.5125,87.3,78.4375,-2.5,NIZKA,1,4,17.2,1.3
0.625,0.7,0.45,91,88.2875,-5.7,NIZKA,1,5,4.59999999999999,1.2
1.125,0.6,0.475,91.1,90.5875,-5.5,NIZKA,1,9,1,1.8
0.625,0.6,0.4625,86.6,86.025,-0.5,NIZKA,1,5,1.19999999999999,0.7
1.625,0.9,0.45,90.3,85.95,0.6,NIZKA,1,13,11.2,2.2
1.5,0.7,0.375,93.2,91.675,-0.4,NIZKA,1,12,3.7,1.4
0.625,1.8,1.1125,80.2,79.1,7.7,NIZKA,1,5,3.7,3
1.375,1.3,1.0875,90,87.6375,4.3,NIZKA,1,11,4.3,2.1
0.875,1,0.6875,93.5,90.125,4,NIZKA,1,7,6.09999999999999,2.9
0.625,2.7,1.375,86,80.425,12.1,SREDNJA,2,5,14.6,5.9
0.2375,3.3,2,87.5,78.7625,10.6,SREDNJA,2,1.9,11.7,1.1
1.875,1.8,1.2125,95.3,93.6625,2.3,SREDNJA,2,15,4.2,1.2
2,0.8,0.525,94.5,92.125,1.1,NIZKA,2,16,8,2.5
2.25,1.1,0.75,94.2,90.225,0.6,SREDNJA,2,18,8.3,2.1
1.625,2.9,2.325,81.3,75.8375,7.4,SREDNJA,2,13,10.9,0.800000000000001
0.5,1.1,0.9125,98.3,95.0875,7.4,SREDNJA,2,4,9.3,0.800000000000001
1.75,1.2,0.85,98.3,97.2,1.9,NIZKA,2,14,1.8,1.1
1.25,1.9,1.25,96.9,94.2875,2.4,NIZKA,2,10,4.2,1.2
0.875,1.6,0.9125,97.1,96.325,2.2,NIZKA,2,7,1.59999999999999,0.6
0.75,1,0.5875,97.8,97.0625,3.9,NIZKA,2,6,1.5,0.4
1.625,1.1,0.75,97.1,93.65,3.9,NIZKA,2,13,5.3,1.1
3.5,1.5,0.7375,94.5,91.9,2.2,SREDNJA,2,28,6.8,2.2
1,3.4,2.425,76.6,73.3625,9.2,SREDNJA,2,8,9.3,2.4
0.875,3.1,2.075,84.4,82.125,10.8,SREDNJA,2,7,4.40000000000001,1.1
4,4.8,2.8375,88.2,81.85,9.4,SREDNJA,2,31,15.8,6.2
3.25,1,0.6125,84.4,81.25,2,NIZKA,2,25,6.2,0.5
1.5,2.6,1.925,90.6,87.95,4.5,NIZKA,2,12,5.39999999999999,2.9
2.75,0.9,0.55,94,93.3125,-0.1,NIZKA,2,21,3,0.8
1.625,1.2,0.6125,96.5,95.05,1.9,NIZKA,2,12,2.5,0.7
1.25,1.9,0.9,98.2,96.7875,5.1,NIZKA,2,10,2.60000000000001,1
2,1.1,0.6875,98.7,96.4375,5.1,NIZKA,3,16,4.40000000000001,0.8
3.375,1.1,0.7,99.4,98.5625,1.8,NIZKA,3,23,2.5,0.8
0.75,3,2.1625,95.4,91.4125,4.3,NIZKA,3,6,11.1,3.3
7.5,2.6,1.8875,88.2,85.6875,2.5,NIZKA,3,57,7.90000000000001,0.7
2.375,2.4,1.3375,85.3,72.525,4,SREDNJA,3,16,25.5,2.7
31.375,1.9,1.0125,97.8,95.6,5,SREDNJA,3,244,5.8,1.2
4.25,2.3,1.4375,96,93.5,3.5,SREDNJA,3,30,5.3,2.5
3.875,1.5,1.075,95.5,94.9125,2.4,NIZKA,3,29,2.40000000000001,0.9
5.375,1.8,1.25,94,87.65,3.7,NIZKA,3,40,14.1,2
16.625,1.3,0.7375,89.5,85.9,3.6,SREDNJA,3,119,5.7,1.3
3.75,2.1,1.425,75,69.5,6,NIZKA,3,28,11.9,0.9
19.625,1.7,1.0875,84.7,82.5875,5.6,NIZKA,3,139,3.60000000000001,1.3
6.25,5.1,4.3125,71.7,69.3125,6,NIZKA,3,42,6.90000000000001,1.1
6.75,4,3.4375,75.4,68.5375,5.5,SREDNJA,3,46,17.3,1.3
13,1.2,0.5125,84.4,79.2125,1.7,SREDNJA,3,82,13.8,2.4
9.5,1.7,0.9,93.6,91.95,0.6,NIZKA,3,59,4,0.8
30.875,0.7,0.375,82.6,79.15,4,SREDNJA,3,199,6.59999999999999,0.8
36.625,0.8,0.4625,89.8,85.9375,2.1,SREDNJA,3,234,10.3,2.6
36.25,0.9,0.575,85.6,80.1875,4.7,SREDNJA,3,229,14.6,3.6
34.25,1.1,0.55,84.8,79.3125,5.6,SREDNJA,3,216,13.7,3.3
31.875,3,1.275,82,75.2875,9,SREDNJA,3,200,12.2,4.8
17.375,0.9,0.625,87.8,86.2875,7.6,SREDNJA,3,122,7.09999999999999,0.699999999999999
21.75,4.2,3.4125,66.7,61.4375,6.6,SREDNJA,3,125,9.7,1.2
22,1.3,0.9125,72.6,65.7625,5.4,SREDNJA,3,121,21.5,3.8
27.625,1.3,0.825,67.5,64.0125,3.5,SREDNJA,3,190,6.2,1.8
36.125,2.1,1.1,75.1,63.825,8.4,SREDNJA,3,223,25.1,3.1
47.625,1.1,0.575,88.2,84.0125,4.4,SREDNJA,3,284,7.10000000000001,2.3
11,1.6,0.7,76.4,73.4375,7.7,SREDNJA,3,64,10.9,1.4
28.75,2.2,1.4625,80.3,77.025,11.3,SREDNJA,3,172,6.59999999999999,1.5
38.25,2.9,1.7625,81.9,76.0625,11.4,SREDNJA,3,228,12.2,2.7
32.25,3.1,1.5625,83.6,78.35,13.8,SREDNJA,3,175,11.4,2.9
35.625,2.6,1.7625,71.6,69.9375,15,SREDNJA,4,247,6.09999999999999,3.1
21.625,1.9,1.4,72.8,63.075,11.2,SREDNJA,4,112,19.9,1
42.25,0.6,0.3625,89.1,83.95,7.6,SREDNJA,4,230,11.5,2.8
50.125,3.1,1.6875,76.8,69.3,13.4,SREDNJA,4,298,13.8,5.2
40.25,1.8,0.6875,86.2,80.9625,12.8,SREDNJA,4,232,14.5,3.8
50.125,0.8,0.6125,78,69.6875,12.8,SREDNJA,4,290,20.2,4.2
55.625,1.2,0.675,76.7,71.1125,12.6,SREDNJA,4,300,9.60000000000001,2.8
11.125,1.6,0.6625,71.7,68.2875,15.3,NIZKA,4,48,9.3,2.3
8.375,1.7,0.9375,91.3,89.9625,10.7,NIZKA,4,41,3.59999999999999,1.1
11.625,1.9,1.075,94.4,92.1625,9.7,SREDNJA,4,77,6,0.399999999999999
48.375,1.3,0.8,78.4,75.025,11.4,SREDNJA,4,309,10,1.7
74.625,4,2.0625,82,68.35,14.2,SREDNJA,4,379,27.1,5.9
60.125,2.6,1.4375,73.7,69.0375,13.3,SREDNJA,4,367,12.2,3
2.8,3,1.8375,92.6,85.825,13.2,SREDNJA,4,12.8,20.2,3.8
